RecordID,ProductID,Name,Color,StandardCost,ListPrice,Size,SizeUnitMeasureCode,WeightUnitMeasureCode,Weight,Style,ProductSubCategory,ProductCategory,UpdatedListPrice,UpdatedCost,SpecialOfferID,DiscountDescription,DiscountPct,DiscountType,DiscountCategory,StartDate,EndDate,MinQty,MaxQty,Cluster
411,934,Touring Tire,No Color,10.8423,28.99,0.0,NA,NA,0.0,NA,Tires and Tubes,Accessories,28.99,10.8423,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
412,935,LL Mountain Pedal,Silver/Black,17.9776,40.49,0.0,NA,G  ,218.0,NA,Pedals,Components,40.49,17.9776,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
413,935,LL Mountain Pedal,Silver/Black,17.9776,40.49,0.0,NA,G  ,218.0,NA,Pedals,Components,40.49,17.9776,15,Half-Price Pedal Sale,0.5,Seasonal Discount,Customer,2013-07-14 00:00:00.000,2012-08-14 00:00:00.000,0,99999999.0,4
414,936,ML Mountain Pedal,Silver/Black,27.568,62.09,0.0,NA,G  ,215.0,NA,Pedals,Components,62.09,27.568,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
415,936,ML Mountain Pedal,Silver/Black,27.568,62.09,0.0,NA,G  ,215.0,NA,Pedals,Components,62.09,27.568,15,Half-Price Pedal Sale,0.5,Seasonal Discount,Customer,2013-07-14 00:00:00.000,2012-08-14 00:00:00.000,0,99999999.0,4
416,937,HL Mountain Pedal,Silver/Black,35.9596,80.99,0.0,NA,G  ,185.0,NA,Pedals,Components,80.99,35.9596,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
417,937,HL Mountain Pedal,Silver/Black,35.9596,80.99,0.0,NA,G  ,185.0,NA,Pedals,Components,80.99,35.9596,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
418,937,HL Mountain Pedal,Silver/Black,35.9596,80.99,0.0,NA,G  ,185.0,NA,Pedals,Components,80.99,35.9596,15,Half-Price Pedal Sale,0.5,Seasonal Discount,Customer,2013-07-14 00:00:00.000,2012-08-14 00:00:00.000,0,99999999.0,4
419,938,LL Road Pedal,Silver/Black,17.9776,40.49,0.0,NA,G  ,189.0,NA,Pedals,Components,40.49,17.9776,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
420,938,LL Road Pedal,Silver/Black,17.9776,40.49,0.0,NA,G  ,189.0,NA,Pedals,Components,40.49,17.9776,15,Half-Price Pedal Sale,0.5,Seasonal Discount,Customer,2013-07-14 00:00:00.000,2012-08-14 00:00:00.000,0,99999999.0,4
421,939,ML Road Pedal,Silver/Black,27.568,62.09,0.0,NA,G  ,168.0,NA,Pedals,Components,62.09,27.568,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
422,939,ML Road Pedal,Silver/Black,27.568,62.09,0.0,NA,G  ,168.0,NA,Pedals,Components,62.09,27.568,15,Half-Price Pedal Sale,0.5,Seasonal Discount,Customer,2013-07-14 00:00:00.000,2012-08-14 00:00:00.000,0,99999999.0,4
423,940,HL Road Pedal,Silver/Black,35.9596,80.99,0.0,NA,G  ,149.0,NA,Pedals,Components,80.99,35.9596,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
424,940,HL Road Pedal,Silver/Black,35.9596,80.99,0.0,NA,G  ,149.0,NA,Pedals,Components,80.99,35.9596,15,Half-Price Pedal Sale,0.5,Seasonal Discount,Customer,2013-07-14 00:00:00.000,2012-08-14 00:00:00.000,0,99999999.0,4
425,941,Touring Pedal,Silver/Black,35.9596,80.99,0.0,NA,NA,0.0,NA,Pedals,Components,80.99,35.9596,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
426,941,Touring Pedal,Silver/Black,35.9596,80.99,0.0,NA,NA,0.0,NA,Pedals,Components,80.99,35.9596,15,Half-Price Pedal Sale,0.5,Seasonal Discount,Customer,2013-07-14 00:00:00.000,2012-08-14 00:00:00.000,0,99999999.0,4
427,942,"ML Mountain Frame-W - Silver, 38",Silver,199.3757,364.09,38.0,CM ,LB ,2.73,W ,Mountain Frames,Components,364.09,199.3757,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
428,943,"LL Mountain Frame - Black, 40",Black,136.785,249.79,40.0,CM ,LB ,2.88,U ,Mountain Frames,Components,249.79,136.785,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
429,944,"LL Mountain Frame - Silver, 40",Silver,144.5938,264.05,40.0,CM ,LB ,2.88,U ,Mountain Frames,Components,264.05,144.5938,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
430,944,"LL Mountain Frame - Silver, 40",Silver,144.5938,264.05,40.0,CM ,LB ,2.88,U ,Mountain Frames,Components,264.05,144.5938,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
431,945,Front Derailleur,Silver,40.6216,91.49,0.0,NA,G  ,88.0,NA,Derailleurs,Components,91.49,40.6216,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
432,945,Front Derailleur,Silver,40.6216,91.49,0.0,NA,G  ,88.0,NA,Derailleurs,Components,91.49,40.6216,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
433,946,LL Touring Handlebars,No Color,20.464,46.09,0.0,NA,NA,0.0,NA,Handlebars,Components,46.09,20.464,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
434,947,HL Touring Handlebars,No Color,40.6571,91.57,0.0,NA,NA,0.0,NA,Handlebars,Components,91.57,40.6571,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
435,948,Front Brakes,Silver,47.286,106.5,0.0,NA,G  ,317.0,NA,Brakes,Components,106.5,47.286,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
436,948,Front Brakes,Silver,47.286,106.5,0.0,NA,G  ,317.0,NA,Brakes,Components,106.5,47.286,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
437,949,LL Crankset,Black,77.9176,175.49,0.0,NA,G  ,600.0,NA,Cranksets,Components,175.49,77.9176,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,3
438,950,ML Crankset,Black,113.8816,256.49,0.0,NA,G  ,635.0,NA,Cranksets,Components,256.49,113.8816,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,3
439,951,HL Crankset,Black,179.8156,404.99,0.0,NA,G  ,575.0,NA,Cranksets,Components,404.99,179.8156,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,3
440,951,HL Crankset,Black,179.8156,404.99,0.0,NA,G  ,575.0,NA,Cranksets,Components,404.99,179.8156,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,3
441,952,Chain,Silver,8.9866,20.24,0.0,NA,NA,0.0,NA,Chains,Components,20.24,8.9866,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
442,952,Chain,Silver,8.9866,20.24,0.0,NA,NA,0.0,NA,Chains,Components,20.24,8.9866,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
443,953,"Touring-2000 Blue, 60",Blue,755.1508,1214.85,60.0,CM ,LB ,27.9,U ,Touring Bikes,Bikes,1214.85,755.1508,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
444,953,"Touring-2000 Blue, 60",Blue,755.1508,1214.85,60.0,CM ,LB ,27.9,U ,Touring Bikes,Bikes,1214.85,755.1508,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
445,954,"Touring-1000 Yellow, 46",Yellow,1481.9379,2384.07,46.0,CM ,LB ,25.13,U ,Touring Bikes,Bikes,2384.07,1481.9379,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,1
446,954,"Touring-1000 Yellow, 46",Yellow,1481.9379,2384.07,46.0,CM ,LB ,25.13,U ,Touring Bikes,Bikes,2384.07,1481.9379,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,1
447,954,"Touring-1000 Yellow, 46",Yellow,1481.9379,2384.07,46.0,CM ,LB ,25.13,U ,Touring Bikes,Bikes,2384.07,1481.9379,4,Volume Discount 25 to 40,0.1,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,25,40.0,1
448,954,"Touring-1000 Yellow, 46",Yellow,1481.9379,2384.07,46.0,CM ,LB ,25.13,U ,Touring Bikes,Bikes,2384.07,1481.9379,14,Touring-1000 Promotion,0.2,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,1
449,955,"Touring-1000 Yellow, 50",Yellow,1481.9379,2384.07,50.0,CM ,LB ,25.42,U ,Touring Bikes,Bikes,2384.07,1481.9379,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,1
450,955,"Touring-1000 Yellow, 50",Yellow,1481.9379,2384.07,50.0,CM ,LB ,25.42,U ,Touring Bikes,Bikes,2384.07,1481.9379,14,Touring-1000 Promotion,0.2,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,1
451,956,"Touring-1000 Yellow, 54",Yellow,1481.9379,2384.07,54.0,CM ,LB ,25.68,U ,Touring Bikes,Bikes,2384.07,1481.9379,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,1
452,956,"Touring-1000 Yellow, 54",Yellow,1481.9379,2384.07,54.0,CM ,LB ,25.68,U ,Touring Bikes,Bikes,2384.07,1481.9379,14,Touring-1000 Promotion,0.2,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,1
453,957,"Touring-1000 Yellow, 60",Yellow,1481.9379,2384.07,60.0,CM ,LB ,25.9,U ,Touring Bikes,Bikes,2384.07,1481.9379,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,1
454,957,"Touring-1000 Yellow, 60",Yellow,1481.9379,2384.07,60.0,CM ,LB ,25.9,U ,Touring Bikes,Bikes,2384.07,1481.9379,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,1
455,957,"Touring-1000 Yellow, 60",Yellow,1481.9379,2384.07,60.0,CM ,LB ,25.9,U ,Touring Bikes,Bikes,2384.07,1481.9379,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,15,99999999.0,1
456,957,"Touring-1000 Yellow, 60",Yellow,1481.9379,2384.07,60.0,CM ,LB ,25.9,U ,Touring Bikes,Bikes,2384.07,1481.9379,14,Touring-1000 Promotion,0.2,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,1
457,958,"Touring-3000 Blue, 54",Blue,461.4448,742.35,54.0,CM ,LB ,29.68,U ,Touring Bikes,Bikes,742.35,461.4448,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
458,958,"Touring-3000 Blue, 54",Blue,461.4448,742.35,54.0,CM ,LB ,29.68,U ,Touring Bikes,Bikes,742.35,461.4448,13,Touring-3000 Promotion,0.15,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,2
459,959,"Touring-3000 Blue, 58",Blue,461.4448,742.35,58.0,CM ,LB ,29.9,U ,Touring Bikes,Bikes,742.35,461.4448,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
460,959,"Touring-3000 Blue, 58",Blue,461.4448,742.35,58.0,CM ,LB ,29.9,U ,Touring Bikes,Bikes,742.35,461.4448,13,Touring-3000 Promotion,0.15,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,2
461,960,"Touring-3000 Blue, 62",Blue,461.4448,742.35,62.0,CM ,LB ,30.0,U ,Touring Bikes,Bikes,742.35,461.4448,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
462,960,"Touring-3000 Blue, 62",Blue,461.4448,742.35,62.0,CM ,LB ,30.0,U ,Touring Bikes,Bikes,742.35,461.4448,13,Touring-3000 Promotion,0.15,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,2
463,961,"Touring-3000 Yellow, 44",Yellow,461.4448,742.35,44.0,CM ,LB ,28.77,U ,Touring Bikes,Bikes,742.35,461.4448,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
464,961,"Touring-3000 Yellow, 44",Yellow,461.4448,742.35,44.0,CM ,LB ,28.77,U ,Touring Bikes,Bikes,742.35,461.4448,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
465,961,"Touring-3000 Yellow, 44",Yellow,461.4448,742.35,44.0,CM ,LB ,28.77,U ,Touring Bikes,Bikes,742.35,461.4448,13,Touring-3000 Promotion,0.15,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,2
466,962,"Touring-3000 Yellow, 50",Yellow,461.4448,742.35,50.0,CM ,LB ,29.13,U ,Touring Bikes,Bikes,742.35,461.4448,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
467,962,"Touring-3000 Yellow, 50",Yellow,461.4448,742.35,50.0,CM ,LB ,29.13,U ,Touring Bikes,Bikes,742.35,461.4448,13,Touring-3000 Promotion,0.15,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,2
468,963,"Touring-3000 Yellow, 54",Yellow,461.4448,742.35,54.0,CM ,LB ,29.42,U ,Touring Bikes,Bikes,742.35,461.4448,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
469,963,"Touring-3000 Yellow, 54",Yellow,461.4448,742.35,54.0,CM ,LB ,29.42,U ,Touring Bikes,Bikes,742.35,461.4448,13,Touring-3000 Promotion,0.15,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,2
470,964,"Touring-3000 Yellow, 58",Yellow,461.4448,742.35,58.0,CM ,LB ,29.79,U ,Touring Bikes,Bikes,742.35,461.4448,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
471,964,"Touring-3000 Yellow, 58",Yellow,461.4448,742.35,58.0,CM ,LB ,29.79,U ,Touring Bikes,Bikes,742.35,461.4448,13,Touring-3000 Promotion,0.15,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,2
472,965,"Touring-3000 Yellow, 62",Yellow,461.4448,742.35,62.0,CM ,LB ,30.0,U ,Touring Bikes,Bikes,742.35,461.4448,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
473,965,"Touring-3000 Yellow, 62",Yellow,461.4448,742.35,62.0,CM ,LB ,30.0,U ,Touring Bikes,Bikes,742.35,461.4448,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
474,965,"Touring-3000 Yellow, 62",Yellow,461.4448,742.35,62.0,CM ,LB ,30.0,U ,Touring Bikes,Bikes,742.35,461.4448,13,Touring-3000 Promotion,0.15,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,2
475,966,"Touring-1000 Blue, 46",Blue,1481.9379,2384.07,46.0,CM ,LB ,25.13,U ,Touring Bikes,Bikes,2384.07,1481.9379,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,1
476,966,"Touring-1000 Blue, 46",Blue,1481.9379,2384.07,46.0,CM ,LB ,25.13,U ,Touring Bikes,Bikes,2384.07,1481.9379,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,1
477,966,"Touring-1000 Blue, 46",Blue,1481.9379,2384.07,46.0,CM ,LB ,25.13,U ,Touring Bikes,Bikes,2384.07,1481.9379,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,15,99999999.0,1
478,967,"Touring-1000 Blue, 50",Blue,1481.9379,2384.07,50.0,CM ,LB ,25.42,U ,Touring Bikes,Bikes,2384.07,1481.9379,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,1
479,968,"Touring-1000 Blue, 54",Blue,1481.9379,2384.07,54.0,CM ,LB ,25.68,U ,Touring Bikes,Bikes,2384.07,1481.9379,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,1
480,969,"Touring-1000 Blue, 60",Blue,1481.9379,2384.07,60.0,CM ,LB ,25.9,U ,Touring Bikes,Bikes,2384.07,1481.9379,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,1
481,969,"Touring-1000 Blue, 60",Blue,1481.9379,2384.07,60.0,CM ,LB ,25.9,U ,Touring Bikes,Bikes,2384.07,1481.9379,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,1
482,969,"Touring-1000 Blue, 60",Blue,1481.9379,2384.07,60.0,CM ,LB ,25.9,U ,Touring Bikes,Bikes,2384.07,1481.9379,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,15,99999999.0,1
483,970,"Touring-2000 Blue, 46",Blue,755.1508,1214.85,46.0,CM ,LB ,27.13,U ,Touring Bikes,Bikes,1214.85,755.1508,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
484,970,"Touring-2000 Blue, 46",Blue,755.1508,1214.85,46.0,CM ,LB ,27.13,U ,Touring Bikes,Bikes,1214.85,755.1508,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
485,971,"Touring-2000 Blue, 50",Blue,755.1508,1214.85,50.0,CM ,LB ,27.42,U ,Touring Bikes,Bikes,1214.85,755.1508,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
486,972,"Touring-2000 Blue, 54",Blue,755.1508,1214.85,54.0,CM ,LB ,27.68,U ,Touring Bikes,Bikes,1214.85,755.1508,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
487,972,"Touring-2000 Blue, 54",Blue,755.1508,1214.85,54.0,CM ,LB ,27.68,U ,Touring Bikes,Bikes,1214.85,755.1508,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
488,972,"Touring-2000 Blue, 54",Blue,755.1508,1214.85,54.0,CM ,LB ,27.68,U ,Touring Bikes,Bikes,1214.85,755.1508,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,15,99999999.0,0
489,973,"Road-350-W Yellow, 40",Yellow,1082.51,1700.99,40.0,CM ,LB ,15.35,W ,Road Bikes,Bikes,1700.99,1082.51,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,1
490,973,"Road-350-W Yellow, 40",Yellow,1082.51,1700.99,40.0,CM ,LB ,15.35,W ,Road Bikes,Bikes,1700.99,1082.51,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
491,973,"Road-350-W Yellow, 40",Yellow,1082.51,1700.99,40.0,CM ,LB ,15.35,W ,Road Bikes,Bikes,1700.99,1082.51,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,15,99999999.0,1
492,974,"Road-350-W Yellow, 42",Yellow,1082.51,1700.99,42.0,CM ,LB ,15.77,W ,Road Bikes,Bikes,1700.99,1082.51,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,1
493,974,"Road-350-W Yellow, 42",Yellow,1082.51,1700.99,42.0,CM ,LB ,15.77,W ,Road Bikes,Bikes,1700.99,1082.51,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
494,974,"Road-350-W Yellow, 42",Yellow,1082.51,1700.99,42.0,CM ,LB ,15.77,W ,Road Bikes,Bikes,1700.99,1082.51,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,15,99999999.0,1
495,975,"Road-350-W Yellow, 44",Yellow,1082.51,1700.99,44.0,CM ,LB ,16.13,W ,Road Bikes,Bikes,1700.99,1082.51,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,1
496,976,"Road-350-W Yellow, 48",Yellow,1082.51,1700.99,48.0,CM ,LB ,16.42,W ,Road Bikes,Bikes,1700.99,1082.51,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,1
497,976,"Road-350-W Yellow, 48",Yellow,1082.51,1700.99,48.0,CM ,LB ,16.42,W ,Road Bikes,Bikes,1700.99,1082.51,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
498,976,"Road-350-W Yellow, 48",Yellow,1082.51,1700.99,48.0,CM ,LB ,16.42,W ,Road Bikes,Bikes,1700.99,1082.51,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,15,99999999.0,1
499,976,"Road-350-W Yellow, 48",Yellow,1082.51,1700.99,48.0,CM ,LB ,16.42,W ,Road Bikes,Bikes,1700.99,1082.51,4,Volume Discount 25 to 40,0.1,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,25,40.0,0
500,977,"Road-750 Black, 58",Black,343.6496,539.99,58.0,CM ,LB ,20.79,U ,Road Bikes,Bikes,539.99,343.6496,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
501,978,"Touring-3000 Blue, 44",Blue,461.4448,742.35,44.0,CM ,LB ,28.77,U ,Touring Bikes,Bikes,742.35,461.4448,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
502,978,"Touring-3000 Blue, 44",Blue,461.4448,742.35,44.0,CM ,LB ,28.77,U ,Touring Bikes,Bikes,742.35,461.4448,13,Touring-3000 Promotion,0.15,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,2
503,979,"Touring-3000 Blue, 50",Blue,461.4448,742.35,50.0,CM ,LB ,29.13,U ,Touring Bikes,Bikes,742.35,461.4448,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
504,979,"Touring-3000 Blue, 50",Blue,461.4448,742.35,50.0,CM ,LB ,29.13,U ,Touring Bikes,Bikes,742.35,461.4448,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
505,979,"Touring-3000 Blue, 50",Blue,461.4448,742.35,50.0,CM ,LB ,29.13,U ,Touring Bikes,Bikes,742.35,461.4448,3,Volume Discount 15 to 24,0.05,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,15,99999999.0,0
506,979,"Touring-3000 Blue, 50",Blue,461.4448,742.35,50.0,CM ,LB ,29.13,U ,Touring Bikes,Bikes,742.35,461.4448,13,Touring-3000 Promotion,0.15,New Product,Reseller,2013-05-30 00:00:00.000,2013-08-29 00:00:00.000,0,99999999.0,2
507,980,"Mountain-400-W Silver, 38",Silver,419.7784,769.49,38.0,CM ,LB ,26.35,W ,Mountain Bikes,Bikes,769.49,419.7784,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
508,981,"Mountain-400-W Silver, 40",Silver,419.7784,769.49,40.0,CM ,LB ,26.77,W ,Mountain Bikes,Bikes,769.49,419.7784,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
509,981,"Mountain-400-W Silver, 40",Silver,419.7784,769.49,40.0,CM ,LB ,26.77,W ,Mountain Bikes,Bikes,769.49,419.7784,2,Volume Discount 11 to 14,0.02,Volume Discount,Reseller,2011-05-31 00:00:00.000,2014-05-30 00:00:00.000,11,14.0,0
510,982,"Mountain-400-W Silver, 42",Silver,419.7784,769.49,42.0,CM ,LB ,27.13,W ,Mountain Bikes,Bikes,769.49,419.7784,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
511,983,"Mountain-400-W Silver, 46",Silver,419.7784,769.49,46.0,CM ,LB ,27.42,W ,Mountain Bikes,Bikes,769.49,419.7784,1,No Discount,0.0,No Discount,No Discount,2011-05-01 00:00:00.000,2014-11-30 00:00:00.000,0,99999999.0,2
